28756	65	8	4	4	2	29	3	15
28864	65	8	4	4	2	29	3	15
28966	66	8	4	4	2	30	3	15
29070	66	8	4	4	2	30	3	15
29162	67	8	4	4	2	31	3	15
29257	67	8	4	4	2	31	3	15
29361	67	8	4	4	2	31	3	15
29453	69	8	4	4	2	33	3	15
29551	70	8	4	4	2	34	3	15
29649	71	8	4	4	2	35	3	15
29742	71	8	4	4	2	35	3	15
29834	73	8	4	4	2	35	3	17
29928	73	8	4	4	2	35	3	17
30024	73	8	4	4	2	35	3	17
30117	73	8	4	4	2	35	3	17
30205	75	8	4	4	2	37	3	17
30297	75	8	4	4	2	37	3	17
30389	75	8	4	4	2	37	3	17
30479	75	8	4	4	2	37	3	17
30566	75	8	4	4	2	37	3	17
30654	75	8	4	4	2	37	3	17
30743	75	8	4	4	2	37	3	17
30832	75	8	4	4	2	37	3	17
30924	75	8	4	4	2	37	3	17
31017	75	8	4	4	2	37	3	17
31112	75	8	4	4	2	37	3	17
31208	76	8	4	4	2	37	3	18
31300	77	8	4	4	2	38	3	18
31385	78	8	4	4	2	39	3	18
31472	79	8	4	4	2	40	3	18
31556	79	8	4	4	2	40	3	18
31644	79	8	4	4	2	40	3	18
31727	79	8	4	4	2	40	3	18
31808	79	8	4	4	2	40	3	18
31889	79	8	4	4	2	40	3	18
31976	79	8	4	4	2	40	3	18
32061	79	8	4	4	2	40	3	18
32149	79	8	4	4	2	40	3	18
32236	79	8	4	4	2	40	3	18
32319	79	8	4	4	2	40	3	18
32405	79	8	4	4	2	40	3	18
32486	79	8	4	4	2	40	3	18
32569	79	8	4	4	2	40	3	18
32654	79	8	4	4	2	40	3	18
32739	79	8	4	4	2	40	3	18
32820	80	8	4	4	2	40	3	19
32905	80	8	4	4	2	40	3	19
32993	80	8	4	4	2	40	3	19
33071	80	8	4	4	2	40	3	19
33162	80	8	4	4	2	40	3	19
33245	80	8	4	4	2	40	3	19
33330	80	8	4	4	2	40	3	19
33410	80	8	4	4	2	40	3	19
33489	81	8	4	4	2	41	3	19
33570	81	8	4	4	2	41	3	19
33658	81	8	4	4	2	41	3	19
33742	81	8	4	4	2	41	3	19
33824	81	8	4	4	2	41	3	19
33902	81	8	4	4	2	41	3	19
33985	81	8	4	4	2	41	3	19
34066	81	8	4	4	2	41	3	19
34151	81	8	4	4	2	41	3	19
34235	81	8	4	4	2	41	3	19
34319	81	8	4	4	2	41	3	19
34398	81	8	4	4	2	41	3	19
34478	81	8	4	4	2	41	3	19
34562	81	8	4	4	2	41	3	19
34646	81	8	4	4	2	41	3	19
34736	81	8	4	4	2	41	3	19
34818	81	8	4	4	2	41	3	19
34897	81	8	4	4	2	41	3	19
34976	81	8	4	4	2	41	3	19
35034	81	8	4	4	2	41	3	19
35120	81	8	4	4	2	41	3	19
35203	81	8	4	4	2	41	3	19
35284	81	8	4	4	2	41	3	19
35366	82	8	4	4	2	41	3	20
35442	83	8	4	4	2	42	3	20
35523	83	8	4	4	2	42	3	20
35598	83	8	4	4	2	42	3	20
35680	84	8	4	4	2	43	3	20
35762	84	8	4	4	2	43	3	20
35844	84	8	4	4	2	43	3	20
35919	85	8	4	4	2	43	3	21
35996	85	8	4	4	2	43	3	21
36075	86	8	4	4	2	44	3	21
36154	86	8	4	4	2	44	3	21
36234	86	8	4	4	2	44	3	21
36307	87	8	4	4	2	44	3	22
36387	87	8	4	4	2	44	3	22
36465	87	8	4	4	2	44	3	22
36546	87	8	4	4	2	44	3	22
36626	87	8	4	4	2	44	3	22
36704	87	8	4	4	2	44	3	22
36778	87	8	4	4	2	44	3	22
36855	87	8	4	4	2	44	3	22
36936	87	8	4	4	2	44	3	22
37010	87	8	4	4	2	44	3	22
37088	88	8	4	4	2	45	3	22
37155	88	8	4	4	2	45	3	22
37232	88	8	4	4	2	45	3	22
37311	88	8	4	4	2	45	3	22
37388	88	8	4	4	2	45	3	22
37462	88	8	4	4	2	45	3	22
37539	88	8	4	4	2	45	3	22
37615	88	8	4	4	2	45	3	22
37691	88	8	4	4	2	45	3	22
37766	88	8	4	4	2	45	3	22
37837	88	8	4	4	2	45	3	22
37911	89	8	4	4	2	46	3	22
37990	89	8	4	4	2	46	3	22
38065	89	8	4	4	2	46	3	22
38145	89	8	4	4	2	46	3	22
38222	89	8	4	4	2	46	3	22
38300	90	8	4	4	2	47	3	22
38371	90	8	4	4	2	47	3	22
38447	90	8	4	4	2	47	3	22
38522	90	8	4	4	2	47	3	22
38596	90	8	4	4	2	47	3	22
38670	90	8	4	4	2	47	3	22
38747	90	8	4	4	2	47	3	22
38822	90	8	4	4	2	47	3	22
38897	90	8	4	4	2	47	3	22
38973	91	8	4	4	2	47	3	23
39045	92	8	4	4	2	48	3	23
39117	92	8	4	4	2	48	3	23
39190	92	8	4	4	2	48	3	23
39262	92	8	4	4	2	48	3	23
39334	92	8	4	4	2	48	3	23
39407	92	8	4	4	2	48	3	23
39484	92	8	4	4	2	48	3	23
39555	92	8	4	4	2	48	3	23
39627	92	8	4	4	2	48	3	23
39703	92	8	4	4	2	48	3	23
39778	92	8	4	4	2	48	3	23
39850	92	8	4	4	2	48	3	23
39922	92	8	4	4	2	48	3	23
39996	92	8	4	4	2	48	3	23
40064	92	8	4	4	2	48	3	23
40140	92	8	4	4	2	48	3	23
40212	93	8	4	4	2	48	3	24
40287	93	8	4	4	2	48	3	24
40356	93	8	4	4	2	48	3	24
40426	93	8	4	4	2	48	3	24
40499	93	8	4	4	2	48	3	24
40569	93	8	4	4	2	48	3	24
40644	93	8	4	4	2	48	3	24
40717	93	8	4	4	2	48	3	24
40783	93	8	4	4	2	48	3	24
40855	93	8	4	4	2	48	3	24
40924	95	8	4	4	2	50	3	24
40993	95	8	4	4	2	50	3	24
41066	95	8	4	4	2	50	3	24
41133	95	8	4	4	2	50	3	24
41205	95	8	4	4	2	50	3	24
41275	95	8	4	4	2	50	3	24
41344	95	8	4	4	2	50	3	24
41412	95	8	4	4	2	50	3	24
41477	95	8	4	4	2	50	3	24
41546	95	8	4	4	2	50	3	24
41613	95	8	4	4	2	50	3	24
41686	95	8	4	4	2	50	3	24
41758	95	8	4	4	2	50	3	24
41827	95	8	4	4	2	50	3	24
41896	95	8	4	4	2	50	3	24
41966	95	8	4	4	2	50	3	24
42039	96	8	4	4	2	51	3	24
42112	97	8	4	4	2	52	3	24
42182	97	8	4	4	2	52	3	24
42248	97	8	4	4	2	52	3	24
42318	97	8	4	4	2	52	3	24
42384	97	8	4	4	2	52	3	24
42452	97	8	4	4	2	52	3	24
42520	97	8	4	4	2	52	3	24
42592	97	8	4	4	2	52	3	24
42658	97	8	4	4	2	52	3	24
42724	98	8	4	4	2	52	3	25
42791	98	8	4	4	2	52	3	25
42860	98	8	4	4	2	52	3	25
42917	98	8	4	4	2	52	3	25
42983	99	8	4	4	2	52	3	26
43048	99	8	4	4	2	52	3	26
43114	99	8	4	4	2	52	3	26
43178	99	8	4	4	2	52	3	26
43245	99	8	4	4	2	52	3	26
43310	99	8	4	4	2	52	3	26
43376	99	8	4	4	2	52	3	26
43445	99	8	4	4	2	52	3	26
43513	99	8	4	4	2	52	3	26
43582	99	8	4	4	2	52	3	26
43645	99	8	4	4	2	52	3	26
43711	99	8	4	4	2	52	3	26
43776	99	8	4	4	2	52	3	26
43843	100	8	4	4	2	53	3	26
43906	100	8	4	4	2	53	3	26
43973	100	8	4	4	2	53	3	26
44040	101	8	4	4	2	54	3	26
44104	101	8	4	4	2	54	3	26
44173	101	8	4	4	2	54	3	26
44241	101	8	4	4	2	54	3	26
44305	101	8	4	4	2	54	3	26
44374	101	8	4	4	2	54	3	26
44443	101	8	4	4	2	54	3	26
44502	101	8	4	4	2	54	3	26
44566	101	8	4	4	2	54	3	26
44632	101	8	4	4	2	54	3	26
44695	102	8	4	4	2	55	3	26
44758	102	8	4	4	2	55	3	26
44826	102	8	4	4	2	55	3	26
44893	102	8	4	4	2	55	3	26
44958	102	8	4	4	2	55	3	26
45025	102	8	4	4	2	55	3	26
45091	102	8	4	4	2	55	3	26
45155	102	8	4	4	2	55	3	26
45221	102	8	4	4	2	55	3	26
45287	102	8	4	4	2	55	3	26
45352	102	8	4	4	2	55	3	26
45421	102	8	4	4	2	55	3	26
45487	102	8	4	4	2	55	3	26
45551	102	8	4	4	2	55	3	26
45621	102	8	4	4	2	55	3	26
45684	103	8	4	4	2	56	3	26
45747	103	8	4	4	2	56	3	26
45806	104	8	4	4	2	57	3	26
45869	104	8	4	4	2	57	3	26
45940	104	8	4	4	2	57	3	26
46005	104	8	4	4	2	57	3	26
46072	104	8	4	4	2	57	3	26
46140	104	8	4	4	2	57	3	26
46205	104	8	4	4	2	57	3	26
46269	105	8	4	4	2	58	3	26
46331	105	8	4	4	2	58	3	26
46395	106	8	4	4	2	59	3	26
46452	106	8	4	4	2	59	3	26
46516	106	8	4	4	2	59	3	26
46577	106	8	4	4	2	59	3	26
46643	106	8	4	4	2	59	3	26
46708	106	8	4	4	2	59	3	26
46772	106	8	4	4	2	59	3	26
46833	106	8	4	4	2	59	3	26
46890	107	8	4	4	2	59	3	27
46950	107	8	4	4	2	59	3	27
47012	107	8	4	4	2	59	3	27
47079	107	8	4	4	2	59	3	27
47142	107	8	4	4	2	59	3	27
47206	107	8	4	4	2	59	3	27
47261	107	8	4	4	2	59	3	27
47324	107	8	4	4	2	59	3	27
47389	108	8	4	4	2	59	3	28
47451	108	8	4	4	2	59	3	28
47517	108	8	4	4	2	59	3	28
47577	108	8	4	4	2	59	3	28
47642	108	8	4	4	2	59	3	28
47697	108	8	4	4	2	59	3	28
47760	108	8	4	4	2	59	3	28
47825	108	8	4	4	2	59	3	28
47887	108	8	4	4	2	59	3	28
47952	108	8	4	4	2	59	3	28
48012	108	8	4	4	2	59	3	28
48075	108	8	4	4	2	59	3	28
48135	108	8	4	4	2	59	3	28
48197	108	8	4	4	2	59	3	28
48259	108	8	4	4	2	59	3	28
48324	108	8	4	4	2	59	3	28
48384	108	8	4	4	2	59	3	28
48446	108	8	4	4	2	59	3	28
48510	108	8	4	4	2	59	3	28
48568	108	8	4	4	2	59	3	28
48631	108	8	4	4	2	59	3	28
48696	108	8	4	4	2	59	3	28
48758	108	8	4	4	2	59	3	28
48821	108	8	4	4	2	59	3	28
48873	108	8	4	4	2	59	3	28
48936	108	8	4	4	2	59	3	28
49000	108	8	4	4	2	59	3	28
49061	108	8	4	4	2	59	3	28
49122	108	8	4	4	2	59	3	28
49183	108	8	4	4	2	59	3	28
49244	108	8	4	4	2	59	3	28
49309	108	8	4	4	2	59	3	28
49363	110	8	4	4	2	59	3	30
49420	111	8	4	4	2	60	3	30
49482	112	8	4	4	2	61	3	30
49540	112	8	4	4	2	61	3	30
49599	112	8	4	4	2	61	3	30
49657	112	8	4	4	2	61	3	30
49716	112	8	4	4	2	61	3	30
49774	112	8	4	4	2	61	3	30
49833	114	8	4	4	2	63	3	30
49890	114	8	4	4	2	63	3	30
49949	114	8	4	4	2	63	3	30
50005	114	8	4	4	2	63	3	30
50061	114	8	4	4	2	63	3	30
50124	114	8	4	4	2	63	3	30
50185	114	8	4	4	2	63	3	30
50241	115	8	4	4	2	64	3	30
50302	115	8	4	4	2	64	3	30
50359	115	8	4	4	2	64	3	30
50418	115	8	4	4	2	64	3	30
50474	115	8	4	4	2	64	3	30
50531	115	8	4	4	2	64	3	30
50586	115	8	4	4	2	64	3	30
50643	115	8	4	4	2	64	3	30
50694	115	8	4	4	2	64	3	30
50751	116	8	4	4	2	64	3	31
50810	117	8	4	4	2	65	3	31
50857	118	8	4	4	2	66	3	31
50911	118	8	4	4	2	66	3	31
50969	118	8	4	4	2	66	3	31
51025	118	8	4	4	2	66	3	31
51079	118	8	4	4	2	66	3	31
51136	118	8	4	4	2	66	3	31
51193	118	8	4	4	2	66	3	31
51250	118	8	4	4	2	66	3	31
51307	118	8	4	4	2	66	3	31
51366	118	8	4	4	2	66	3	31
51423	118	8	4	4	2	66	3	31
51478	118	8	4	4	2	66	3	31
51535	118	8	4	4	2	66	3	31
51590	118	8	4	4	2	66	3	31
51642	119	8	4	4	2	66	3	32
51696	120	8	4	4	2	67	3	32
51754	120	8	4	4	2	67	3	32
51807	120	8	4	4	2	67	3	32
51862	120	8	4	4	2	67	3	32
51920	120	8	4	4	2	67	3	32
51977	121	8	4	4	2	67	3	33
52026	121	8	4	4	2	67	3	33
52082	121	8	4	4	2	67	3	33
52138	121	8	4	4	2	67	3	33
52191	121	8	4	4	2	67	3	33
52245	121	8	4	4	2	67	3	33
52299	121	8	4	4	2	67	3	33
52357	121	8	4	4	2	67	3	33
52414	121	8	4	4	2	67	3	33
52471	121	8	4	4	2	67	3	33
52526	121	8	4	4	2	67	3	33
52582	121	8	4	4	2	67	3	33
52633	121	8	4	4	2	67	3	33
52687	121	8	4	4	2	67	3	33
52739	121	8	4	4	2	67	3	33
52791	121	8	4	4	2	67	3	33
52846	121	8	4	4	2	67	3	33
52901	122	8	4	4	2	68	3	33
52960	122	8	4	4	2	68	3	33
53018	122	8	4	4	2	68	3	33
53070	122	8	4	4	2	68	3	33
53125	122	8	4	4	2	68	3	33
53182	122	8	4	4	2	68	3	33
53233	122	8	4	4	2	68	3	33
53287	122	8	4	4	2	68	3	33
53342	122	8	4	4	2	68	3	33
53397	122	8	4	4	2	68	3	33
53454	122	8	4	4	2	68	3	33
53505	122	8	4	4	2	68	3	33
53563	122	8	4	4	2	68	3	33
53618	122	8	4	4	2	68	3	33
53670	122	8	4	4	2	68	3	33
53725	122	8	4	4	2	68	3	33
53779	122	8	4	4	2	68	3	33
53831	122	8	4	4	2	68	3	33
53885	122	8	4	4	2	68	3	33
53941	122	8	4	4	2	68	3	33
53997	122	8	4	4	2	68	3	33
54051	122	8	4	4	2	68	3	33
54107	122	8	4	4	2	68	3	33
54161	124	8	4	4	2	70	3	33
54209	124	8	4	4	2	70	3	33
54264	124	8	4	4	2	70	3	33
54316	124	8	4	4	2	70	3	33
54370	124	8	4	4	2	70	3	33
54425	124	8	4	4	2	70	3	33
54481	124	8	4	4	2	70	3	33
54535	124	8	4	4	2	70	3	33
54589	124	8	4	4	2	70	3	33
54639	124	8	4	4	2	70	3	33
54690	125	8	4	4	2	70	3	34
54745	126	8	4	4	2	71	3	34
54796	126	8	4	4	2	71	3	34
54852	126	8	4	4	2	71	3	34
54904	126	8	4	4	2	71	3	34
54957	126	8	4	4	2	71	3	34
55011	126	8	4	4	2	71	3	34
55065	126	8	4	4	2	71	3	34
55120	126	8	4	4	2	71	3	34
55171	127	8	4	4	2	72	3	34
55220	127	8	4	4	2	72	3	34
55268	127	8	4	4	2	72	3	34
55322	127	8	4	4	2	72	3	34
55372	127	8	4	4	2	72	3	34
55423	127	8	4	4	2	72	3	34
55475	127	8	4	4	2	72	3	34
55527	127	8	4	4	2	72	3	34
55579	128	8	4	4	2	73	3	34
55631	128	8	4	4	2	73	3	34
55682	129	8	4	4	2	73	3	35
55735	129	8	4	4	2	73	3	35
55787	129	8	4	4	2	73	3	35
55835	129	8	4	4	2	73	3	35
55888	129	8	4	4	2	73	3	35
55939	130	8	4	4	2	74	3	35
55989	130	8	4	4	2	74	3	35
56038	130	8	4	4	2	74	3	35
56090	130	8	4	4	2	74	3	35
56140	130	8	4	4	2	74	3	35
56191	130	8	4	4	2	74	3	35
56242	130	8	4	4	2	74	3	35
56295	130	8	4	4	2	74	3	35
56346	130	8	4	4	2	74	3	35
56397	130	8	4	4	2	74	3	35
56446	130	8	4	4	2	74	3	35
56498	131	8	4	4	2	74	3	36
56549	131	8	4	4	2	74	3	36
56600	131	8	4	4	2	74	3	36
56650	131	8	4	4	2	74	3	36
56698	131	8	4	4	2	74	3	36
56749	131	8	4	4	2	74	3	36
56801	131	8	4	4	2	74	3	36
56851	131	8	4	4	2	74	3	36
56898	131	8	4	4	2	74	3	36
56949	131	8	4	4	2	74	3	36
57003	131	8	4	4	2	74	3	36
57056	131	8	4	4	2	74	3	36
57106	131	8	4	4	2	74	3	36
57160	131	8	4	4	2	74	3	36
57213	131	8	4	4	2	74	3	36
57262	131	8	4	4	2	74	3	36
57312	131	8	4	4	2	74	3	36
57363	131	8	4	4	2	74	3	36
57414	131	8	4	4	2	74	3	36
57461	131	8	4	4	2	74	3	36
57511	131	8	4	4	2	74	3	36
57553	131	8	4	4	2	74	3	36
57604	131	8	4	4	2	74	3	36
57650	131	8	4	4	2	74	3	36
57696	132	8	4	4	2	75	3	36
57744	132	8	4	4	2	75	3	36
57792	132	8	4	4	2	75	3	36
57840	132	8	4	4	2	75	3	36
57888	132	8	4	4	2	75	3	36
57942	132	8	4	4	2	75	3	36
57993	132	8	4	4	2	75	3	36
58040	133	8	4	4	2	76	3	36
58091	134	8	4	4	2	76	3	37
58139	134	8	4	4	2	76	3	37
58190	134	8	4	4	2	76	3	37
58239	134	8	4	4	2	76	3	37
58289	134	8	4	4	2	76	3	37
58335	134	8	4	4	2	76	3	37
58384	134	8	4	4	2	76	3	37
58433	134	8	4	4	2	76	3	37
58480	135	8	4	4	2	77	3	37
58529	135	8	4	4	2	77	3	37
58577	135	8	4	4	2	77	3	37
58626	135	8	4	4	2	77	3	37
58670	135	8	4	4	2	77	3	37
58721	135	8	4	4	2	77	3	37
58767	135	8	4	4	2	77	3	37
58814	135	8	4	4	2	77	3	37
58863	135	8	4	4	2	77	3	37
58912	135	8	4	4	2	77	3	37
58962	135	8	4	4	2	77	3	37
59012	136	8	4	4	2	78	3	37
59061	136	8	4	4	2	78	3	37
59112	136	8	4	4	2	78	3	37
59158	136	8	4	4	2	78	3	37
59202	136	8	4	4	2	78	3	37
59252	136	8	4	4	2	78	3	37
59302	136	8	4	4	2	78	3	37
59353	136	8	4	4	2	78	3	37
59401	136	8	4	4	2	78	3	37
59452	136	8	4	4	2	78	3	37
59499	136	8	4	4	2	78	3	37
59546	136	8	4	4	2	78	3	37
59595	136	8	4	4	2	78	3	37
59644	136	8	4	4	2	78	3	37
59693	136	8	4	4	2	78	3	37
59742	136	8	4	4	2	78	3	37
59790	136	8	4	4	2	78	3	37
59837	136	8	4	4	2	78	3	37
59887	136	8	4	4	2	78	3	37
59938	136	8	4	4	2	78	3	37
59988	136	8	4	4	2	78	3	37
60035	136	8	4	4	2	78	3	37
60085	136	8	4	4	2	78	3	37
60135	136	8	4	4	2	78	3	37
60183	136	8	4	4	2	78	3	37
60233	136	8	4	4	2	78	3	37
60281	136	8	4	4	2	78	3	37
60329	136	8	4	4	2	78	3	37
60377	136	8	4	4	2	78	3	37
60423	136	8	4	4	2	78	3	37
60471	136	8	4	4	2	78	3	37
60518	136	8	4	4	2	78	3	37
60567	136	8	4	4	2	78	3	37
60618	136	8	4	4	2	78	3	37
60668	136	8	4	4	2	78	3	37
60721	136	8	4	4	2	78	3	37
60771	136	8	4	4	2	78	3	37
60819	136	8	4	4	2	78	3	37
60867	136	8	4	4	2	78	3	37
60914	137	8	4	4	2	78	3	38
60957	137	8	4	4	2	78	3	38
61002	137	8	4	4	2	78	3	38
61049	137	8	4	4	2	78	3	38
61096	137	8	4	4	2	78	3	38
61145	137	8	4	4	2	78	3	38
61192	137	8	4	4	2	78	3	38
61242	137	8	4	4	2	78	3	38
61289	137	8	4	4	2	78	3	38
61337	137	8	4	4	2	78	3	38
61381	137	8	4	4	2	78	3	38
61426	137	8	4	4	2	78	3	38
61474	137	8	4	4	2	78	3	38
61522	137	8	4	4	2	78	3	38
61568	137	8	4	4	2	78	3	38
61615	137	8	4	4	2	78	3	38
61663	137	8	4	4	2	78	3	38
61711	137	8	4	4	2	78	3	38
61760	137	8	4	4	2	78	3	38
61810	138	8	4	4	2	78	3	39
61855	138	8	4	4	2	78	3	39
61903	138	8	4	4	2	78	3	39
61950	138	8	4	4	2	78	3	39
61998	138	8	4	4	2	78	3	39
62043	138	8	4	4	2	78	3	39
62091	138	8	4	4	2	78	3	39
62140	138	8	4	4	2	78	3	39
62190	138	8	4	4	2	78	3	39
62239	138	8	4	4	2	78	3	39
62287	139	8	4	4	2	79	3	39
62334	139	8	4	4	2	79	3	39
62382	139	8	4	4	2	79	3	39
62429	139	8	4	4	2	79	3	39
62477	139	8	4	4	2	79	3	39
62521	139	8	4	4	2	79	3	39
62566	139	8	4	4	2	79	3	39
62612	139	8	4	4	2	79	3	39
62661	139	8	4	4	2	79	3	39
62710	139	8	4	4	2	79	3	39
62756	139	8	4	4	2	79	3	39
62803	139	8	4	4	2	79	3	39
62848	140	8	4	4	2	80	3	39
62889	140	8	4	4	2	80	3	39
62932	140	8	4	4	2	80	3	39
62982	140	8	4	4	2	80	3	39
63023	140	8	4	4	2	80	3	39
63069	140	8	4	4	2	80	3	39
63120	140	8	4	4	2	80	3	39
63169	140	8	4	4	2	80	3	39
63218	140	8	4	4	2	80	3	39
63266	140	8	4	4	2	80	3	39
63314	140	8	4	4	2	80	3	39
63361	140	8	4	4	2	80	3	39
63407	140	8	4	4	2	80	3	39
63450	140	8	4	4	2	80	3	39
63494	140	8	4	4	2	80	3	39
63530	140	8	4	4	2	80	3	39
63578	140	8	4	4	2	80	3	39
63625	140	8	4	4	2	80	3	39
63670	141	8	4	4	2	80	3	40
63718	141	8	4	4	2	80	3	40
63765	141	8	4	4	2	80	3	40
63804	141	8	4	4	2	80	3	40
63842	141	8	4	4	2	80	3	40
